PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,RatingBin,BestMove,A,B,C,D,GPT_BestMove
3W5t7,4k3/R7/4K3/p7/Pn6/8/3b4/8 w - - 11 60,d5b4 a7a8,1213.0,75.0,100.0,700.0,endgame mate mateIn1 oneMove,https://lichess.org/ddKhy5vn/black#118,,"(1200, 1300]",a7a8,e6f5,a7f7,a7a8,a7a6,a7f7
5v21T,r3kb1r/p2p3p/b3p1p1/3pPpNP/1P3P2/2Pq4/P2B2P1/R2QK2R b KQkq - 0 17,h4h5 d3g3,1213.0,74.0,100.0,582.0,mate mateIn1 middlegame oneMove,https://lichess.org/UzlO1Pa0#33,Sicilian_Defense Sicilian_Defense_Four_Knights_Variation,"(1200, 1300]",d3g3,d3e2,f8h6,d3g3,f8b4,d3g3
8CjKq,k2r3r/pp3ppp/2pqb3/6Q1/B5n1/P1NP3P/1PP3P1/R4RK1 b - - 0 18,h2h3 d6h2,1213.0,86.0,100.0,57.0,mate mateIn1 middlegame oneMove,https://lichess.org/kuCMcgJ2#35,Kings_Gambit_Declined Kings_Gambit_Declined_Queens_Knight_Defense,"(1200, 1300]",d6h2,d6a3,d6d7,d6h2,d6f8,d6h2
8hijB,r5k1/pP5p/1p2p1p1/1PP2pq1/Q1p5/B4P2/P2r2PP/3RR1K1 b - - 0 23,c6b7 g5g2,1213.0,77.0,100.0,95.0,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/ciHa7zRd#45,,"(1200, 1300]",g5g2,g5h4,g5h6,g5g2,f5f4,g5g2
8yNEM,2r1k3/1b5R/3p2p1/p2Pp1P1/1p2Pp2/1P1q1P2/PK6/1N5R w - - 1 32,f7e8 h7h8 e8d7 h1h7,1213.0,75.0,100.0,97.0,endgame mate mateIn2 short,https://lichess.org/9lgudyrM/black#62,,"(1200, 1300]",h7h8,h7g7,h7b7,h7h8,h7h5,h7b7
97LGb,1k3q2/pppRr1pp/2n5/8/8/5NQP/PPP3P1/7K w - - 2 22,e4e7 g3c7 b8a8 c7b7,1213.0,76.0,100.0,582.0,endgame mate mateIn2 queensideAttack short,https://lichess.org/qZEf7RY5/black#42,,"(1200, 1300]",g3c7,g3h4,g3c7,d7d8,h1g1,d7d8
DOFSl,rnb5/p6R/2p1pk2/1p1p2N1/3P4/3B1N2/PPP3r1/2K5 w - - 2 24,g7f6 h7f7,1213.0,75.0,100.0,175.0,mate mateIn1 middlegame oneMove,https://lichess.org/qqM4kXv2/black#46,,"(1200, 1300]",h7f7,h7c7,h7b7,h7f7,g5e4,h7f7
Exzzb,8/8/6pk/2Q5/P1P5/3P3p/3q4/6K1 b - - 0 42,b6c5 d2g2,1213.0,75.0,100.0,413.0,endgame mate mateIn1 oneMove queenEndgame,https://lichess.org/5Pe40tw0#83,,"(1200, 1300]",d2g2,d2g2,d2b4,h6g7,d2d3,d2g2
1SVk8,rn1qkb1r/pp2ppp1/2p2n2/4N3/2B4p/8/PPPPbPPP/R1BQK2R w KQkq - 0 9,g4e2 c4f7,1301.0,75.0,100.0,1776.0,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/BRkhT8k2/black#16,Caro-Kann_Defense Caro-Kann_Defense_Two_Knights_Attack,"(1300, 1400]",c4f7,d1e2,c4f7,e5d3,g2g3,c4f7
23vAr,r6k/pbp4p/1p3p2/7P/2PP4/1N6/Pr5P/R1BQ1RK1 b - - 1 21,h1g1 a8g8 c1g5 g8g5 d1g4 g5g4,1301.0,75.0,100.0,159.0,kingsideAttack long mate mateIn3 middlegame,https://lichess.org/KqJ2PJj8#41,,"(1300, 1400]",a8g8,a8d8,a8g8,b7d5,a7a6,b7d5
5D1GJ,6r1/5k2/1RBpNp1p/3P1K2/2P1P3/6pP/r5P1/8 b - - 0 38,b4b6 a2f2 e6f4 g8g5,1301.0,75.0,100.0,663.0,endgame mate mateIn2 short,https://lichess.org/LoteUkpO#75,,"(1300, 1400]",a2f2,a2f2,a2a4,g8f8,a2a3,a2f2
6zRXu,3rr1k1/pp3p2/5PpQ/4P2p/1qpP1R1N/3b3R/P5PP/6K1 b - - 5 26,g5h6 b4e1 f4f1 e1f1,1301.0,74.0,100.0,1428.0,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/48rMugfV#51,,"(1300, 1400]",b4e1,b4a5,b4b5,g6g5,b4e1,b4b5
B4MfO,r4q1k/1b3Prp/p7/2n1Q3/3p4/2P4R/P1P3PP/R6K w - - 1 28,g8g7 h3h7 h8h7 e5h5,1301.0,76.0,100.0,66.0,attraction mate mateIn2 middlegame pin sacrifice short,https://lichess.org/UnJyFzkv/black#54,,"(1300, 1400]",h3h7,a1f1,h1g1,h3g3,h3h7,h3h7
Ej06h,2r2r1k/1p2pP1p/p1b3p1/8/5n2/1BP1B2P/P1P2KP1/3R4 w - - 0 21,e2f4 e3d4 e7e5 d4e5,1301.0,74.0,100.0,781.0,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/5FTZ1G5l/black#40,,"(1300, 1400]",e3d4,e3d4,b3a4,h3h4,d1d4,e3d4
GYwBS,6rk/pb1p1p2/1p2p3/5p1p/2PP1q1P/P1PQ2P1/4B3/R4RK1 b - - 0 25,f2g3 g8g3 d3g3 f4g3,1301.0,75.0,100.0,660.0,fork mate mateIn2 middlegame short,https://lichess.org/gA58My5J#49,,"(1300, 1400]",g8g3,f4h4,f4d4,g8g3,f4f3,f4d4
IDzOS,3r4/4kpQ1/7p/pp2P3/2pP2b1/q5P1/P3n1PK/1BR2R2 b - - 2 30,g1h2 a3g3 h2h1 g3h4,1301.0,74.0,100.0,508.0,mate mateIn2 middlegame short,https://lichess.org/pAbox8FP#59,,"(1300, 1400]",a3g3,g4h3,e2c1,a3g3,d8d4,e2c1
1bsse,3rnrk1/1pq1bp1p/pNn3p1/2Pp1N2/1P2p1Q1/P3P3/1B3PPP/R3K2R w KQ - 0 18,g7g6 f5h6,1302.0,74.0,100.0,434.0,mate mateIn1 middlegame oneMove,https://lichess.org/hZFw5571/black#34,Indian_Defense Indian_Defense_Normal_Variation,"(1300, 1400]",f5h6,e1d2,f5e7,h1g1,f5h6,f5e7
1h4IM,r3k1nr/pp2qppp/n1p5/3p1P2/3P4/2NK1NbP/PPP5/R1BQ1BR1 b kq - 6 13,h1g1 a6b4 d3d2 g3f4,1302.0,74.0,100.0,329.0,mate mateIn2 middlegame short,https://lichess.org/zKWiRzbi#25,French_Defense French_Defense_La_Bourdonnais_Variation,"(1300, 1400]",a6b4,a6b4,a8c8,e8d7,e7e6,e8d7
5uKXM,8/2k5/2q5/Kp6/pQP5/2P5/8/8 b - - 1 84,a6a5 c6b6,1302.0,75.0,100.0,324.0,endgame mate mateIn1 oneMove queenEndgame,https://lichess.org/23lo6sGe#167,,"(1300, 1400]",c6b6,c6e4,c6g6,c6b7,c6b6,c6b6
HcRxk,6k1/4R1P1/5K2/1p6/8/p3P3/8/6r1 w - - 0 50,a4a3 e7e8 g8h7 e8h8,1302.0,75.0,100.0,768.0,endgame mate mateIn2 rookEndgame short,https://lichess.org/M4wAxbll/black#98,,"(1300, 1400]",e7e8,e7a7,e7e6,e7c7,e7e8,e7e8
3xnMI,3r2k1/1pQ2ppp/8/1q6/8/P3P3/3r1PPP/RR4K1 b - - 0 24,f4c7 b5b1 a1b1 d2d1 b1d1 d8d1,1303.0,74.0,100.0,305.0,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/I9yCUt3t#47,,"(1300, 1400]",b5b1,d8a8,b5f5,b5b1,b5e2,b5e2
AKU2y,6k1/2p1r2p/5K2/4r3/2PQ1PP1/5R2/PP6/8 b - - 6 48,g5f6 e7e6,1303.0,78.0,100.0,91.0,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/EqWEv69q#95,,"(1300, 1400]",e7e6,e5g5,e7e6,e5c5,e5e3,e5g5
BnYPI,rb6/7k/p2qQ2p/3p4/3P4/2N3r1/PPP1RP2/R4K2 b - - 1 32,g1f1 g3g1 f1g1 d6h2 g1f1 h2h1,1303.0,76.0,100.0,316.0,attraction long mate mateIn3 middlegame sacrifice,https://lichess.org/VZtEc1nv#63,,"(1300, 1400]",g3g1,g3g5,g3f3,g3g1,h7g7,g3g1
BtGF1,1r3r2/5k2/8/5pQ1/4b3/6P1/P1q3PP/3R1R1K w - - 1 30,g8f7 d1d7 f7e6 g5e7,1303.0,74.0,100.0,816.0,mate mateIn2 middlegame short,https://lichess.org/ZQo1JBxH/black#58,,"(1300, 1400]",d1d7,d1d2,f1f5,d1b1,d1d7,d1d7
E4Dp5,2k5/pppb4/2n2R2/4N3/4PK1p/PP1B2r1/1BP4r/R7 b - - 8 29,e3f4 h2f2 e5f3 f2f3,1303.0,75.0,100.0,158.0,mate mateIn2 middlegame short,https://lichess.org/HY1jdmdB#57,,"(1300, 1400]",h2f2,c6b4,c8b8,h2f2,d7f5,d7f5
HibUh,3R4/6kp/P4pp1/4p3/4P3/Qp3P1P/2r1q1P1/7K w - - 7 41,g8g7 a3f8,1303.0,75.0,100.0,1440.0,endgame mate mateIn1 oneMove,https://lichess.org/3mYFEm3B/black#80,,"(1300, 1400]",a3f8,a3c1,d8e8,d8c8,a3f8,d8c8
I8iL1,2k5/p3bq1p/N1pB4/8/1pQ4n/3P4/PPP2P1P/R5RK b - - 0 27,f4d6 f7f3 g1g2 f3g2,1303.0,75.0,100.0,363.0,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/IJJ28IB2#53,,"(1300, 1400]",f7f3,f7f3,h4f5,b4b3,f7e6,f7f3
5Rv3L,1k3rr1/p7/2R5/4p3/4B3/2P2bp1/P1K5/R7 w - - 1 35,c8b8 a1b1 b8a8 c6c8,1304.0,77.0,100.0,1074.0,doubleCheck endgame mate mateIn2 short,https://lichess.org/LCeih5H7/black#68,,"(1300, 1400]",a1b1,c2c1,a1f1,c2b1,a1b1,c2b1
6PcFJ,2k3rr/p4Q2/1p2R3/2bp4/1P3P1q/7P/P2B2P1/2R4K b - - 0 26,g6f7 h4h3 g2h3 h8h3,1304.0,76.0,100.0,736.0,mate mateIn2 middlegame sacrifice short,https://lichess.org/Xn0TsIUB#51,,"(1300, 1400]",h4h3,g8g2,h4h7,h4h3,h4e1,g8g2
8MUve,r1bq1r2/ppp5/3p4/2bk4/6Q1/3P3P/PPP3P1/7K w - - 0 25,c6d5 g4e4,1304.0,74.0,100.0,296.0,endgame mate mateIn1 oneMove,https://lichess.org/ZxYmqBBb/black#48,,"(1300, 1400]",g4e4,c2c3,h1h2,g4e4,g4d4,g4e4
HYqZ2,8/5pkp/6p1/4N3/1q6/4P3/2Q2PPP/r1R3K1 b - - 2 29,c5c2 b4e1 c1e1 a1e1,1304.0,74.0,100.0,263.0,backRankMate endgame mate mateIn2 sacrifice short xRayAttack,https://lichess.org/DTQvbrLE#57,,"(1300, 1400]",b4e1,b4b7,b4c4,h7h6,b4e1,b4b7
HbAjx,2r1k3/6Q1/4p3/3pPpN1/p2P4/1n1qPN2/1P4PP/4b1K1 w - - 1 36,e7e8 g7f7 e8d8 g5e6,1304.0,74.0,100.0,197.0,mate mateIn2 middlegame short,https://lichess.org/qxJ0Bo4M/black#70,,"(1300, 1400]",g7f7,g2g3,g5h3,g7f7,g7a7,g7f7
4RWiP,4q1kr/p1p3pp/1p1rP3/2n2Qb1/5R2/2P5/PP3PPP/4R1K1 w - - 0 27,f6g5 f5f7 e8f7 e6f7 g8f8 e1e8,1305.0,74.0,100.0,624.0,advancedPawn kingsideAttack long mate mateIn3 middlegame,https://lichess.org/I3FD88BH/black#52,,"(1300, 1400]",f5f7,f5f7,f5g5,f4c4,f2f3,f5f7
89DhQ,rk1q1b1r/1b3Qp1/3PBp2/p1N1p3/8/6P1/PP3P2/3R1RK1 b - - 0 26,a4c5 h8h1,1305.0,84.0,100.0,56.0,mate mateIn1 middlegame oneMove,https://lichess.org/MepmXcg3#51,,"(1300, 1400]",h8h1,a5a4,h8h3,h8h1,f8e7,f8e7
8VCE7,5rk1/1p1q1p2/4rQ1p/p4Np1/8/1P4P1/P1P4P/5R1K w - - 2 36,e4e6 f6g7,1305.0,76.0,100.0,916.0,endgame mate mateIn1 oneMove,https://lichess.org/WprTqvhm/black#70,,"(1300, 1400]",f6g7,f6g7,f6h6,f5g7,f6b2,f6g7
AMrYr,2Q5/q1Rr2kp/p2Pppp1/8/8/3R3P/Pr3PP1/6K1 b - - 1 28,c1c7 a7f2 g1h2 f2g2,1305.0,75.0,100.0,281.0,endgame mate mateIn2 short,https://lichess.org/kGfQd0gf#55,,"(1300, 1400]",a7f2,a7f2,a7e3,g6g5,b2b5,a7f2
CZp3W,r4rk1/pp1b2pp/4p3/3pP3/3Pnp2/2PB2QP/PP4PK/R1B3R1 b - - 0 20,f3g3 f4g3 h2h1 e4f2,1305.0,80.0,100.0,76.0,mate mateIn2 middlegame short,https://lichess.org/NbQvdrXR#39,,"(1300, 1400]",f4g3,f8f6,f4g3,b7b5,f8e8,f4g3
EpA7u,6r1/P7/3ppk1p/1P3n1K/5N1P/5P2/8/R7 b - - 0 37,h3h4 f5g3 h5h6 g8h8,1305.0,75.0,100.0,229.0,endgame mate mateIn2 short,https://lichess.org/RmK5tBpL#73,,"(1300, 1400]",f5g3,g8e8,f5g3,g8h8,f6e7,f5g3
GCdGf,3r2k1/2p1q1pp/4bp1P/2p5/1p6/1P2P1Q1/r1P2PP1/B2R2K1 w - - 0 25,a8d8 d1d8 e7d8 g3g7,1305.0,75.0,100.0,653.0,kingsideAttack mate mateIn2 middlegame pin short,https://lichess.org/ppL0ZNdP/black#48,,"(1300, 1400]",d1d8,d1d8,e3e4,d1c1,a1e5,a1e5
HuOjJ,3r2k1/1Q2Rp2/1p5p/2ppBKp1/6P1/2P2P1P/8/4q3 b - - 1 39,f4f5 e1b1 f5f6 b1g6,1305.0,75.0,100.0,1991.0,endgame mate mateIn2 short,https://lichess.org/vITocMJu#77,,"(1300, 1400]",e1b1,e1e3,c5c4,e1c1,e1b1,e1c1
CWsDw,r2q1r1k/1ppb2pn/p4b1p/4Np2/3P4/1QN5/PP3PPP/R1B1R1K1 w - - 3 18,g8h8 e5g6,1306.0,76.0,100.0,174.0,mate mateIn1 oneMove opening,https://lichess.org/rLfXlcPd/black#34,Ruy_Lopez Ruy_Lopez_Steinitz_Defense,"(1300, 1400]",e5g6,c1d2,e5g6,c3e2,e5d3,e5d3
CoqmO,5k2/1pp3p1/5n2/6N1/p1PRR3/P4PP1/1q5r/5K2 w - - 0 34,g8f8 d4d8 f6e8 e4e8,1306.0,75.0,100.0,335.0,endgame mate mateIn2 short,https://lichess.org/DVH16nmZ/black#66,,"(1300, 1400]",d4d8,d4d8,e4e3,d4d2,e4f4,d4d8
EIZ0k,r4nk1/p3Q1pp/2p1p3/3p2P1/3Pp2P/4n2N/1PPq4/1K3R2 w - - 2 26,c4e3 e7f7 g8h8 f7f8 a8f8 f1f8,1306.0,75.0,100.0,1089.0,backRankMate deflection long mate mateIn3 middlegame,https://lichess.org/lxZHBYda/black#50,,"(1300, 1400]",e7f7,f1f3,g5g6,f1f8,e7f7,e7f7
EXDxC,r2q4/5r1k/1b1N2pp/p2pP3/1p1p2QN/1P2P3/1P4PP/6K1 w - - 0 29,f8f7 g4g6 h7h8 d6f7,1306.0,75.0,100.0,1740.0,fork intermezzo mate mateIn2 middlegame short,https://lichess.org/Vi8vt9iB/black#56,,"(1300, 1400]",g4g6,g4e6,d6e4,d6e8,g4g6,g4g6
GNI3A,5rk1/5ppp/2r2q2/8/7P/Q5P1/P1p2P2/1R2R1K1 w - - 0 26,c3c2 a3f8 g8f8 b1b8 c6c8 b8c8 f6d8 c8d8,1306.0,75.0,100.0,377.0,attraction endgame mate mateIn4 sacrifice veryLong,https://lichess.org/cJtsg1ij/black#50,,"(1300, 1400]",a3f8,b1b3,a3f8,a3a5,b1c1,b1c1
5oNgK,2r1kr2/1p5Q/p3b3/3p4/P4qP1/1nP2N2/1P3P1P/4R1K1 w - - 0 31,d7e6 e1e6 e8d8 h7e7,1307.0,155.0,100.0,20.0,mate mateIn2 middlegame short,https://lichess.org/U9Gcy945/black#60,,"(1300, 1400]",e1e6,h7e4,f3e5,e1e6,h7g6,f3e5
C8VhE,rn1q1bk1/1p2p1pr/p4nNp/2pp4/8/8/PPPPQPPP/RNB1K2R w KQ - 4 12,h8h7 e2e6,1307.0,75.0,100.0,296.0,mate mateIn1 oneMove opening,https://lichess.org/5fTDB39R/black#22,Sicilian_Defense Sicilian_Defense_Bowdler_Attack,"(1300, 1400]",e2e6,h2h4,f2f4,e2e6,e2d1,e2e6
CDInV,4r3/2p4p/6kB/2pbP1P1/5P1q/7Q/6P1/6RK b - - 3 40,d7h3 h4h3,1307.0,74.0,100.0,973.0,endgame mate mateIn1 oneMove pin,https://lichess.org/EFEFe0ac#79,,"(1300, 1400]",h4h3,e8d8,h4h3,e8h8,d5c4,e8h8
EtYsh,3k4/3P4/2P5/3K4/8/5n2/P5p1/8 w - - 0 57,g3g2 d5d6 g2g1q c6c7,1307.0,75.0,100.0,345.0,advancedPawn endgame knightEndgame mate mateIn2 short,https://lichess.org/9SsckW3Y/black#112,,"(1300, 1400]",d5d6,d5d6,d5c4,a2a4,d5e4,d5d6
HID2J,r1k2b1r/ppp1nppp/3p1q2/1Q6/4PP2/8/PPP3PP/RNB1K2R w KQ - 1 12,g8e7 b5e8,1307.0,74.0,100.0,846.0,mate mateIn1 middlegame oneMove,https://lichess.org/wqe9tPZE/black#22,Scotch_Game Scotch_Game_Other_variations,"(1300, 1400]",b5e8,g2g4,e1e2,b5e8,b5c4,b5e8
HUdrq,4r1k1/ppp4p/5Q2/8/3PB3/1P2b1P1/P1q4P/1R1R3K b - - 2 30,g1h1 c2e4 f6f3 e4f3,1307.0,160.0,100.0,20.0,hangingPiece mate mateIn2 middlegame short,https://lichess.org/JWzMoZma#59,,"(1300, 1400]",c2e4,c2e4,h7h5,c2h2,c2b3,c2e4
47PB2,1R3rk1/5ppp/pQ2p3/4n3/8/1P1b1P2/q5P1/5RK1 w - - 2 27,g6d3 b8f8 g8f8 b6d8,1308.0,76.0,100.0,65.0,attraction mate mateIn2 middlegame short,https://lichess.org/Ly5SJE2R/black#52,,"(1300, 1400]",b8f8,b8f8,b6d6,b6b5,b6c5,b6d6
9vrIC,2r3r1/7k/p1p2q2/1p2p2p/4b3/P3B3/1P2QP2/K5R1 w - - 0 37,g6e4 e2h5 f6h6 h5h6,1308.0,76.0,100.0,126.0,mate mateIn2 middlegame short,https://lichess.org/6v1p8rCG/black#72,,"(1300, 1400]",e2h5,e2d1,e3g5,e2c2,e2h5,e3g5
BUJ0R,r5k1/pp3pp1/3b3p/2npq3/3Nn1Q1/2P1N2P/PPB2P2/R1B3K1 b - - 2 18,d1g4 e5h2 g1f1 h2f2,1308.0,76.0,100.0,128.0,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/NQqdI0Lf#35,French_Defense French_Defense_Knight_Variation,"(1300, 1400]",e5h2,e5f6,e5h2,e5f5,a8f8,e5h2
CEMlA,5r2/1p3p1k/p3pBpp/1b1pP3/6R1/2r1Q2P/Pq4PK/8 w - - 6 32,c1c3 e3h6 h7h6 g4h4,1308.0,76.0,100.0,291.0,attraction mate mateIn2 middlegame sacrifice short,https://lichess.org/8Z4iikK6/black#62,,"(1300, 1400]",e3h6,e3b6,h2g3,e3d4,e3h6,e3h6
HZcB7,2k5/5p2/2pn4/2Np4/1p1K2P1/3R4/PP4R1/4r3 b - - 0 34,g3g4 d6b5,1308.0,84.0,100.0,58.0,endgame mate mateIn1 oneMove,https://lichess.org/zabd5VwD#67,,"(1300, 1400]",d6b5,d6b5,e1e7,e1e6,e1e3,d6b5
0FOiE,r4rk1/pp2n2p/2b5/3p3P/2pB2Nn/P1P5/1PB2P2/R4RK1 w - - 2 24,g2h4 g4h6,1309.0,75.0,100.0,1637.0,mate mateIn1 middlegame oneMove,https://lichess.org/rBv8oPhs/black#46,,"(1300, 1400]",g4h6,a1a2,g4h6,c2e4,d4a7,g4h6
0KI6O,2rkr3/pR3ppp/2Q2n2/8/2b5/3Pq3/P5PP/5R1K w - - 2 24,a8c8 c6d6 f6d7 d6d7,1309.0,75.0,100.0,254.0,mate mateIn2 middlegame short,https://lichess.org/YFwI2Pf8/black#46,,"(1300, 1400]",c6d6,b7b6,c6a6,c6d6,c6a4,c6a4
2NdmV,r1bkqb1r/3p4/p1p1ppNp/7Q/8/8/PPP2PPP/RN3RK1 w - - 2 15,e7d8 h5a5,1309.0,76.0,100.0,2285.0,mate mateIn1 middlegame oneMove,https://lichess.org/2z9lSlwb/black#28,Sicilian_Defense Sicilian_Defense_Nyezhmetdinov-Rossolimo_Attack,"(1300, 1400]",h5a5,g1h1,h5b5,h5a5,g6h8,g6h8
HOV9B,2rq1bnr/p4ppp/2Bpk3/3Np3/4PP2/4B3/PPP2P1P/R2bK1R1 w Q - 0 14,h5d1 f4f5,1309.0,76.0,100.0,121.0,mate mateIn1 middlegame oneMove,https://lichess.org/egoJ7neY/black#26,Philidor_Defense Philidor_Defense_Other_variations,"(1300, 1400]",f4f5,f4f5,e1d2,g1h1,d5e7,d5e7
HlCcj,4r1k1/pp3p2/3p2p1/q1pP4/7P/1P1P4/1PP3Q1/2K1R2R b - - 0 27,g1e1 e8e1 h1e1 a5e1,1309.0,76.0,100.0,169.0,endgame mate mateIn2 queensideAttack short,https://lichess.org/OdaJtKkp#53,,"(1300, 1400]",e8e1,e8e4,e8e1,a5c7,e8b8,e8e1
1FzVT,Q7/1p2r1k1/p3p1p1/8/4pqP1/1Pr5/P4PK1/7R w - - 2 33,h7g7 a8h8 g7f7 h1h7,1310.0,80.0,100.0,83.0,endgame mate mateIn2 short,https://lichess.org/oTfn0nbM/black#64,,"(1300, 1400]",a8h8,g2g1,a8h8,h1h6,g4g5,g2g1
2BUTW,2rkb3/pp3pQ1/4p2p/1q1p4/7P/B7/P4PP1/2R3K1 w - - 3 25,a8c8 g7f6 d8d7 f6e7,1310.0,75.0,100.0,850.0,endgame mate mateIn2 short,https://lichess.org/VHjBL1hd/black#48,,"(1300, 1400]",g7f6,a3e7,g7f6,g7f8,g7h7,g7f8
2mAVF,r4rk1/p1bq1pp1/3p4/1p1Pp1Nb/2n1N2P/2P5/P1Q2P2/R1B2RK1 w - - 2 24,d8d7 e4f6 g7f6 c2h7,1310.0,84.0,100.0,81.0,clearance kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/LORGstS0/black#46,,"(1300, 1400]",e4f6,c1f4,e4f6,e4g3,c2d1,e4f6
43kWO,r1bq1rk1/1p2bppp/p3p3/2P5/4QB2/1n1B4/PP3PPP/4RRK1 w - - 0 17,d4b3 e4h7,1310.0,96.0,100.0,78.0,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/CsSQirA1/black#32,Sicilian_Defense Sicilian_Defense_Taimanov_Variation,"(1300, 1400]",e4h7,f2f3,e4h7,e4a4,f4e3,e4h7
6JhpI,7k/p1p1R1rp/2pp4/8/4p1P1/2B1P3/PPK5/5q2 w - - 2 29,g8g7 e7e8 f1f8 e8f8,1310.0,80.0,100.0,84.0,endgame mate mateIn2 pin short,https://lichess.org/zuw6fAPl/black#56,,"(1300, 1400]",e7e8,b2b3,e7e8,e7e4,g4g5,e7e4
CByB7,rn1q1rk1/pbp1bpp1/1p2p2p/4P1N1/3PN3/3Q4/PPP3PP/R1B2RK1 w - - 0 13,h7h6 e4f6 g7f6 d3h7,1310.0,76.0,100.0,153.0,clearance kingsideAttack mate mateIn2 opening sacrifice short,https://lichess.org/RBwL3owE/black#24,Blackmar-Diemer_Gambit_Declined Blackmar-Diemer_Gambit_Declined_Weinsbach_Defense,"(1300, 1400]",e4f6,g5h7,h2h4,e4f6,h2h3,g5h7
F8Tir,2Q5/p3kr2/1p2bp2/4n3/r7/2P5/P1P3PP/2KR4 w - - 11 36,d5e6 c8d8,1310.0,76.0,100.0,252.0,endgame mate mateIn1 oneMove,https://lichess.org/GMEI2EAS/black#70,,"(1300, 1400]",c8d8,c8h8,h2h3,c8c5,c8d8,c8c5
2a8Yj,r1b1P1rk/p1p5/7p/1p3pqQ/4p3/2P4P/PP4P1/3R1RK1 b - - 0 24,e7e8q g5g2,1311.0,75.0,100.0,841.0,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/tDaDHnSX#47,,"(1300, 1400]", g5g,g5g4,g8g6,g5g2,g5g6,g5g4
3di1I,4r1k1/p5pp/6q1/2Pp4/3P1n2/7P/PR3PP1/3Q1RK1 b - - 2 26,c2b2 g6g2,1311.0,75.0,100.0,303.0,endgame mate mateIn1 oneMove,https://lichess.org/JzmUCel0#51,,"(1300, 1400]",g6g2,e8e7,e8d8,g6g2,g6f7,g6g2
3p4t7,3n1r2/5k2/3p1p2/3PbN2/5p2/5P2/5K1B/6R1 w - - 4 39,g8f7 g1g7 f7e8 g7e7,1311.0,75.0,100.0,350.0,endgame mate mateIn2 short,https://lichess.org/JPEGq3rO/black#76,,"(1300, 1400]",g1g7,f5d6,h2g3,g1g7,g1b1,f5d6
59SWW,8/Qpp1kp1p/6p1/8/3B4/1N6/PP2qPPP/4b1K1 b - - 0 25,a8a7 e1f2 d4f2 e2d1 f2e1 d1e1,1311.0,75.0,100.0,1149.0,endgame long mate mateIn3 sacrifice,https://lichess.org/5HxdMWwV#49,,"(1300, 1400]",e1f2,e1f2,e1b4,e2d1,e7e6,e1f2
5jqxe,r4rk1/ppp1Bppp/3p4/4p3/2Pn2n1/P1NP1NPq/1P2PP1P/R2QR1K1 b - - 2 13,f1e1 d4f3 e2f3 h3h2 g1f1 h2f2,1311.0,93.0,100.0,54.0,kingsideAttack long mate mateIn3 middlegame,https://lichess.org/2YDKDnPE#25,English_Opening English_Opening_Kings_English_Variation,"(1300, 1400]",d4f3,d4c6,c7c6,d4f3,g7g5,d4f3
C816m,6k1/pR3p1p/6pB/8/1P6/8/P3qbPP/2Q2n1K b - - 1 27,f8h6 f1g3 h2g3 e2h5,1311.0,75.0,100.0,294.0,endgame mate mateIn2 sacrifice short,https://lichess.org/pn9Dzqwh#53,,"(1300, 1400]",f1g3,f7f5,f1g3,g6g5,f1e3,f1g3
CjoVM,8/7p/pP5b/P2PQ1pk/4Pp1q/3P3P/6P1/6K1 w - - 0 44,g6g5 e5e8,1311.0,75.0,100.0,238.0,endgame mate mateIn1 oneMove,https://lichess.org/7HxmQS0E/black#86,,"(1300, 1400]",e5e8,g1h2,e5a1,e5g5,e5e8,e5g5
EzN8g,4r2k/p5p1/5B1p/2P5/q3pP2/2P4Q/P5PP/3rR1K1 w - - 0 31,d5d1 h3h6 h8g8 h6g7,1311.0,109.0,100.0,74.0,endgame mate mateIn2 pin short,https://lichess.org/Qf0yoZgw/black#60,,"(1300, 1400]",h3h6,h3h6,a2a3,h3e3,h3d3,h3h6
F89h2,5r2/1pq2pk1/3p2p1/1P5p/6N1/2P1Q2P/6P1/1N5K w - - 0 29,h6h5 e3h6 g7g8 g4f6,1311.0,76.0,100.0,951.0,endgame mate mateIn2 short,https://lichess.org/EZkj5CKu/black#56,,"(1300, 1400]",e3h6,e3d4,e3h6,e3f3,e3g5,e3g5
H5tvZ,rn2kb1r/pQ2pp1p/2bp2p1/1q6/8/5N2/PP1B1PPP/RN2K2R w KQkq - 0 14,a5b5 b7c8,1311.0,75.0,100.0,330.0,mate mateIn1 oneMove opening,https://lichess.org/vwycAFSU/black#26,Queens_Pawn_Game Queens_Pawn_Game_Chigorin_Variation,"(1300, 1400]",b7c8,f3d4,b2b4,b7a7,b7c8,b7a7
