PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,RatingBin,BestMove,A,B,C,D,GPT_BestMove
1zYQF,8/1Q6/p1p1kP2/8/1P3n1p/P3r1q1/4p1P1/4R1RK b - - 0 36,h7b7 g3h3 g2h3 e3h3,1715.0,75.0,99.0,639.0,endgame mate mateIn2 sacrifice short,https://lichess.org/W8diFsfD#71,,"(1700, 1800]",g3h3,g3g7,g3g2,g3h3,h4h3,e3g3
1bsRJ,7k/5pr1/2r3bp/6N1/7P/QPq5/6PK/R7 w - - 0 30,h7h6 a3f8 g7g8 f8h6 g6h7 h6h7,1717.0,74.0,99.0,1236.0,exposedKing long mate mateIn3 middlegame skewer,https://lichess.org/6jHKAMWI/black#58,,"(1700, 1800]",a3f8,h4h5,a3c5,a3f8,a1h1,a3c5
D5rn0,5rk1/p5pp/1qp5/3p4/1P2r3/2P4Q/P4PPP/R1B2RK1 b - - 4 19,h4h3 b6f2 f1f2 e4e1 f2f1 e1f1,1717.0,75.0,99.0,127.0,kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/haYZSGn7#37,,"(1700, 1800]",b6f2,e4h4,a7a6,b6f2,e4e1,e4e2
ERLgA,8/2PK1k2/q4p2/8/7Q/8/8/8 b - - 4 65,c8d7 a6e6 d7d8 e6e8,1717.0,75.0,99.0,599.0,endgame mate mateIn2 queenEndgame short,https://lichess.org/ivZ530Dy#129,,"(1700, 1800]",a6e6,a6e6,f7g6,a6d3,a6b5,f7d7
CeVRp,r4k2/5Pp1/8/2p1p1Pp/P2pP2P/KPqP2Q1/8/1R3R2 b - - 6 37,d1b1 a8a4 a3a4 c3b4,1719.0,76.0,99.0,2149.0,attraction endgame mate mateIn2 pin sacrifice short,https://lichess.org/rEdN63Aq#73,,"(1700, 1800]",a8a4,c3b4,c3d2,c3c4,a8a4,c3b3
6fqel,r1b2rk1/bpp2ppp/p7/4q3/P1B5/2N2Q2/1PP3PP/1K1R3R w - - 0 16,g5e5 f3f7 f8f7 d1d8 e5e8 d8e8,1720.0,74.0,99.0,232.0,kingsideAttack long mate mateIn3 middlegame pin sacrifice,https://lichess.org/I06nYGfO/black#30,Kings_Gambit_Accepted Kings_Gambit_Accepted_Bishops_Gambit,"(1700, 1800]",f3f7,f3f7,h1f1,c4e2,h1e1,f3f7
F1PLq,4r2k/1Q5p/8/4qpR1/2p5/1p1r4/6PP/4R2K w - - 0 43,e6e5 b7g7 e5g7 e1e8 g7f8 e8f8,1720.0,75.0,99.0,1879.0,deflection endgame long mate mateIn3 sacrifice skewer,https://lichess.org/Jznv6fEa/black#84,,"(1700, 1800]",b7g7,e1a1,e1e4,e1c1,b7g7,b7g7
Ahwuo,6k1/6p1/p4p1p/1p1pnN2/5K1P/PPRP2P1/2R2P2/4r1r1 b - - 1 32,d4f5 g7g5 h4g5 h6g5,1722.0,75.0,99.0,767.0,endgame mate mateIn2 short,https://lichess.org/XhrBdZ5F#63,,"(1700, 1800]",g7g5,e5d7,e5g4,g7g5,e1e3,g1g3
GJyDA,1brr2k1/1p1q1pp1/p7/3pp1N1/P6R/2P1P3/1PQ2P1P/R5K1 w - - 0 27,c7d7 h4h8 g8h8 c2h7,1725.0,75.0,99.0,1071.0,attraction kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/cY02fx2p/black#52,,"(1700, 1800]",h4h8,g5e6,h4b4,h4h8,c2h7,g5h7
EZYEo,4Rrk1/p4ppp/2Q5/2pN4/2Pb4/1P1r4/q4PPP/5RK1 b - - 1 24,e1e8 a2f2 f1f2 d3d1 e8e1 d1e1,1726.0,75.0,99.0,1974.0,kingsideAttack long mate mateIn3 middlegame pin sacrifice,https://lichess.org/Aevouw9j#47,,"(1700, 1800]",a2f2,g7g6,a2b3,a2f2,d4e5,d3f1
6gIkp,6B1/r5p1/3R3p/5k2/5P2/6PP/pr6/6K1 w - - 1 38,g5f5 g8h7 g7g6 h7g6,1729.0,74.0,99.0,671.0,endgame mate mateIn2 short,https://lichess.org/GlsBjLP9/black#74,,"(1700, 1800]",g8h7,d6d5,d6d7,d6h6,g8h7,d6d5
8uxMJ,8/kpp5/p1np4/6qP/P1PRQ3/KP6/8/8 b - - 0 46,d1d4 g5c1 a3a2 c6b4,1732.0,75.0,99.0,2961.0,endgame mate mateIn2 short,https://lichess.org/l1GZtmax#91,,"(1700, 1800]",g5c1,g5d8,g5c5,g5g1,g5c1,g5a5
8mYbE,7k/pp4bp/6p1/2Q1p3/4P2P/P2P1qPB/1P1Bn2K/8 b - - 2 28,g1h2 f3g3 h2h1 g3h3,1733.0,76.0,99.0,370.0,deflection endgame mate mateIn2 short,https://lichess.org/XEIT2Ijq#55,,"(1700, 1800]",f3g3,h7h5,e2c1,f3e3,f3g3,f3f1
A7hr9,2k1r3/1p1n4/2p3p1/5bP1/7Q/1Rq3P1/P1P2BB1/3KN3 b - - 3 28,b1b3 e8e1 f2e1 c3c2,1738.0,74.0,99.0,1278.0,mate mateIn2 middlegame short,https://lichess.org/lEPen8xX#55,,"(1700, 1800]",e8e1,d7f8,c8d8,e8e1,c3e5,c3b3
G0ScJ,r2q1r2/6bk/2p3p1/3p4/ppnP1P2/3QP3/PP2N3/1K1N2R1 w - - 0 25,g8h7 d3g6 h7h8 g6g7,1753.0,75.0,99.0,5505.0,mate mateIn2 middlegame short,https://lichess.org/XTwvrxnX/black#48,,"(1700, 1800]",d3g6,d3g6,a2a3,d3e4,b1a1,d1c2
CDilE,6k1/5r2/4q3/R5KP/4rP2/1P1Q2P1/8/6R1 b - - 0 41,h4h5 f7g7 g5h4 e6g4,1803.0,74.0,100.0,204.0,endgame mate mateIn2 short,https://lichess.org/joYsWa3p#81,,"(1800, 1900]",f7g7,e6f6,f7g7,e6d6,e4e3,e4e3
HdWu4,1r3rk1/p2q1N2/4pbpp/2p5/2P1Q3/2B5/PP3PPP/4K2R w K - 0 23,c8d7 e4g6 f6g7 g6g7,1807.0,96.0,100.0,42.0,fork mate mateIn2 middlegame short,https://lichess.org/fGut3CW4/black#44,,"(1800, 1900]",e4g6,c3d4,e4g6,e1g1,f2f4,f7f6
48nry,8/R6p/6pk/7n/2P1B1KP/5P2/P4r2/8 b - - 0 37,c3c4 f2g2 g4h3 h5f4,1809.0,76.0,100.0,149.0,endgame mate mateIn2 short,https://lichess.org/U4j2HDnL#73,,"(1800, 1900]",f2g2,f2a2,h5g3,h5f4,f2g2,h6g5
1ards,r2qr1k1/4bppp/3p2P1/2p4P/Np2p1Q1/PP1bn3/5P1N/R3K1R1 w Q - 0 25,d5e3 g6h7 g8h7 g4g7,1811.0,76.0,100.0,80.0,advancedPawn attraction discoveredAttack kingsideAttack mate mateIn2 middlegame short,https://lichess.org/Au8sJwan/black#48,,"(1800, 1900]",g6h7,g6h7,g4e2,g4g5,f2f4,g4e6
2sE8e,r1bq3r/pp2bpk1/2n4R/3pp2Q/3P4/2PB2P1/PP1N1PP1/R3K3 w Q - 3 16,f8h8 h6h7 h8h7 h5h7 g7f6 h7h6,1813.0,75.0,100.0,889.0,long mate mateIn3 middlegame,https://lichess.org/0mLuXH93/black#30,Indian_Defense Indian_Defense_Other_variations,"(1800, 1900]",h6h7,h6h7,h5g4,h5d1,a2a4,h6h7
3qSCP,kr5r/pR4pp/2p1pp2/2Np4/5P2/5Pq1/PPKQ4/8 w - - 1 31,d8b8 b7a7 a8a7 d2a5,1817.0,75.0,100.0,232.0,attraction endgame mate mateIn2 queensideAttack sacrifice short,https://lichess.org/r0XdcJG4/black#60,,"(1800, 1900]",b7a7,b7c7,d2b4,b7d7,b7a7,b7a7
6A7SU,6k1/p4p1p/1pp1p1pP/6Q1/4P3/2qr1P2/P7/3R2K1 w - - 0 28,d8d3 g5d8 d3d8 d1d8,1819.0,75.0,100.0,382.0,endgame mate mateIn2 sacrifice short xRayAttack,https://lichess.org/hMqJvq2k/black#54,,"(1800, 1900]",g5d8,g5g4,g5g6,g5d8,d1b1,g5d8
0YuKv,2R5/pp3p1k/n2r1qp1/3P2Q1/4B3/P5P1/7P/7K w - - 0 28,g7g6 g5h5 h7g7 h5h8,1825.0,75.0,100.0,183.0,endgame mate mateIn2 pin short,https://lichess.org/QWDdXzP6/black#54,,"(1800, 1900]",g5h5,g5f6,g5h5,h2h3,g5g4,g5h6
A068i,5k2/5p1p/5pp1/1B1b1r2/P4B2/6KP/1P2RPP1/7q w - - 0 31,g8f8 f4h6 f8g8 e2e8,1825.0,75.0,100.0,479.0,endgame mate mateIn2 short,https://lichess.org/QHzurWcX/black#60,,"(1800, 1900]",f4h6,f4h6,f4e3,g3g4,f4b8,g3g4
CCs1A,4r1k1/p2R1p2/1p3p1p/2b5/5q2/1QP5/PP3PPP/5RK1 b - - 1 23,d5d7 f4f2 f1f2 e8e1,1826.0,74.0,100.0,226.0,endgame mate mateIn2 pin sacrifice short,https://lichess.org/PIJ9Sfds#45,,"(1800, 1900]",f4f2,f4f2,c5d4,c5f2,f4g3,f4e3
H40ly,rn5k/pbpp3P/1p2pqQB/5r2/8/2N5/PPP2P1P/R3KB2 w Q - 2 18,d8f6 g6g8,1829.0,81.0,100.0,51.0,mate mateIn1 middlegame oneMove,https://lichess.org/i5H9jflo/black#34,Modern_Defense Modern_Defense_Other_variations,"(1800, 1900]",g6g8,h6g7,h6c1,c3b1,g6g8,g6f5
D5aSk,5k2/2R3p1/5nBp/3pK3/p2P4/r1p5/8/8 w - - 0 45,a5a4 e5e6 c3c2 c7c8 f6e8 c8e8,1832.0,78.0,100.0,89.0,endgame long mate mateIn3,https://lichess.org/8k1D72XM/black#88,,"(1800, 1900]",e5e6,e5e6,c7f7,g6h5,g6f5,e5f6
645Nz,8/P7/4k1p1/8/4n3/1RR1P2p/5r2/7K b - - 0 40,b6a7 e4g3 h1g1 f2g2,1836.0,83.0,100.0,46.0,endgame mate mateIn2 short,https://lichess.org/UNXP1SeD#79,,"(1800, 1900]",e4g3,e4g3,f2h2,e6e7,f2g2,e6d5
E9wec,5rk1/3p1ppp/8/1N1Pp3/1P4q1/5nP1/4QP1P/R1B2K2 b - - 0 25,c4d5 g4h3,1837.0,76.0,100.0,76.0,mate mateIn1 middlegame oneMove,https://lichess.org/ufnG4jgR#49,,"(1800, 1900]",g4h3,g4g3,h7h5,e5e4,g4h3,g4h3
BjhLU,6qk/p1Q2p1p/2pp4/8/4N3/5B1b/PrP2PrP/R5RK b - - 1 21,f1g1 g2g1 a1g1 g8g1 h1g1 b2b1 f3d1 b1d1,1842.0,84.0,100.0,36.0,attraction kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/DMYd2As7#41,,"(1800, 1900]",g2g1,g2g1,b2a2,b2c2,g2f2,f2d2
DcNFr,N1bk2nQ/p4p1p/1p1p4/2b1pn2/2B1P3/7N/PPPP1qPP/R1BK3R b - - 0 11,g7h8 f5e3 d2e3 c8g4 c4e2 f2e2,1845.0,83.0,100.0,64.0,clearance long mate mateIn3 middlegame sacrifice,https://lichess.org/rkeLeia5#21,Vienna_Game Vienna_Game_Stanley_Variation,"(1800, 1900]",f5e3,f2g2,f2f4,h7h6,f5e3,f2d2
H1g57,6k1/1q3p1p/1p1npBp1/8/5PP1/pPP2R1Q/P2r3P/6K1 w - - 6 30,c8d6 h3h7 g8h7 f3h3 h7g8 h3h8,1845.0,75.0,100.0,174.0,attraction endgame kingsideAttack long mate mateIn3 sacrifice,https://lichess.org/ND4J6F40/black#58,,"(1800, 1900]",h3h7,f3d3,f3f2,h3h7,g1f1,h3h6
DOYKG,6k1/6pp/6r1/1p2pp2/P4n2/1PB1PP1b/7P/R3R2K b - - 0 28,f2e3 h3g2 h1g1 f4h3,1852.0,75.0,100.0,135.0,endgame mate mateIn2 short,https://lichess.org/uD0EfCsC#55,,"(1800, 1900]",h3g2,h3g2,g6g4,g6b6,g6g2,h3g2
3d6D8,5r1k/6pP/p2bp2P/3p1p2/q2P4/4BQ2/1KP5/3R1R2 b - - 0 26,b1b2 a4a3 b2b1 f8b8,1853.0,75.0,100.0,180.0,mate mateIn2 middlegame short,https://lichess.org/8EckEsuf#51,,"(1800, 1900]",a4a3,a4a3,d6b8,d6a3,a4c2,a4a2
BYs3d,7Q/5p1p/6pk/p3Rb2/1p4PP/2n2q2/P4P2/6K1 w - - 0 34,f4f3 h8f8,1854.0,83.0,100.0,72.0,endgame mate mateIn1 oneMove,https://lichess.org/P9QKVXrt/black#66,,"(1800, 1900]",h8f8,e5e3,h8g7,h8f8,h8c8,h8h5
70u7G,5N2/p3R3/1qb3pk/8/8/p6P/3p1RP1/6K1 w - - 0 40,d3d2 e7h7 h6g5 f8e6,1862.0,74.0,100.0,142.0,endgame mate mateIn2 short,https://lichess.org/49tmMRh3/black#78,,"(1800, 1900]",e7h7,e7e2,e7h7,e7e4,g1f1,e7g7
CaVmD,1k5r/1p2qp2/1Nnp4/5Qr1/4Pp1p/1BPP3P/6P1/R5K1 w - - 3 30,g8g5 a1a8 b8c7 b6d5,1871.0,75.0,100.0,96.0,mate mateIn2 middlegame queensideAttack short,https://lichess.org/4lFTfHYc/black#58,,"(1800, 1900]",a1a8,b6d7,f5d7,b3d1,a1a8,f5c8
FsoZF,3r2k1/5rpp/1pb2pN1/p2p1P1Q/4p3/1P2R3/1qP3PP/4R1K1 w - - 4 28,f8f7 h5h7 g8h7 e3h3 h7g8 h3h8,1880.0,75.0,100.0,185.0,attraction kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/9HHOLx7g/black#54,,"(1800, 1900]",h5h7,h5h7,g2g3,e3h3,g6f4,h5h7
I6k8W,3rr3/1Q2qppp/p1p5/2kn4/2N2PP1/3P3P/1PK5/3R3R w - - 0 28,d6c5 d3d4 c5c4 b2b3,1885.0,92.0,100.0,27.0,mate mateIn2 middlegame sacrifice short,https://lichess.org/G3wuHosW/black#54,,"(1800, 1900]",d3d4,b7a6,c4a5,b7b3,d3d4,b7b6
4L0OC,r1b1kb1r/pp3ppp/2n1p3/1B4B1/1n2N3/5N2/1PP2PPP/1K1R3R w kq - 2 13,a2b4 d1d8,1886.0,75.0,100.0,307.0,mate mateIn1 middlegame oneMove pin,https://lichess.org/g1rNP4hn/black#24,Zukertort_Opening Zukertort_Opening_Sicilian_Invitation,"(1800, 1900]",d1d8,g5h4,b5c6,h2h3,d1d8,b5c6
92j4n,5qk1/5ppp/5b2/3Bp2Q/3pP3/p7/Pr3PPP/2R3K1 w - - 0 31,a4a3 h5f7 f8f7 c1c8 f6d8 c8d8,1892.0,75.0,100.0,397.0,endgame long mate mateIn3 pin sacrifice,https://lichess.org/xAJ3ItD9/black#60,,"(1800, 1900]",h5f7,h5h6,h5f5,c1c7,h5f7,d5f7
1il3A,r3rb2/ppp2p1p/4qk1N/P3pp1n/1P2P3/2P3Q1/6PP/R3R1K1 w - - 0 24,g7f6 h6g8,1893.0,76.0,100.0,262.0,mate mateIn1 middlegame oneMove,https://lichess.org/VKFOGQbQ/black#46,,"(1800, 1900]",h6g8,h6g8,h2h4,a5a6,a1a4,q3f6
DgaUN,4r1k1/6pp/2Q5/3p1p2/3P3b/2P2P1P/1P2q1PB/1R4K1 b - - 0 29,a4c6 e2e1 b1e1 e8e1,1893.0,78.0,100.0,58.0,endgame mate mateIn2 sacrifice short,https://lichess.org/EMixsUU8#57,,"(1800, 1900]",e2e1,e8e4,e2e1,g7g6,h4e1,e2e1
7QEo0,2r3k1/1b3pp1/4pn1p/ppb1N3/6qP/1PNQ2B1/4P1B1/R2R3K b - - 6 28,c6e5 g4h3 g3h2 b7g2,1897.0,76.0,100.0,109.0,kingsideAttack mate mateIn2 middlegame pin short,https://lichess.org/edjicEpD#55,,"(1800, 1900]",g4h3,g4h3,g4a4,c8c7,f6e4,b5b4
FxDi9,5r1k/2B1R3/3P3p/2Pb1qp1/3b4/6P1/P5BP/3Q3K b - - 0 33,b4c5 f5f1 d1f1 f8f1,1802.0,75.0,99.0,253.0,mate mateIn2 middlegame pin short,https://lichess.org/mXcQGsC8#65,,"(1800, 1900]",f5f1,d4c3,f5h3,f5f1,d5b3,d5g2
2PmYV,1q4kr/p3Qpp1/8/P2B2Kp/2P5/3b1P2/6P1/8 w - - 0 38,g6d3 e7f7 g8h7 f7h5,1807.0,74.0,99.0,1358.0,endgame interference mate mateIn2 short,https://lichess.org/PzHZdTZe/black#74,,"(1800, 1900]",e7f7,g2g3,e7e5,e7f7,e7e1,e7e8
32Bnw,3rk3/n2qn2Q/1p2p2p/pPp3pP/P5P1/2N1P1b1/1B1P1R2/2R1K3 b - - 4 27,f1f2 d7d2 e1f1 d2f2,1813.0,75.0,99.0,2016.0,mate mateIn2 middlegame pin short,https://lichess.org/3V7qDzvq#53,,"(1800, 1900]",d7d2,c5c4,d8b8,d7b5,d7d2,d7d2
HKbWM,5rkr/pbp3pp/8/1pbqp3/6P1/1PNP4/1PP1Q1PP/R1B2R1K b - - 6 15,b1c3 d5g2 e2g2 f8f1,1813.0,74.0,99.0,997.0,kingsideAttack mate mateIn2 middlegame pin sacrifice short,https://lichess.org/HXhwHXmW#29,Italian_Game Italian_Game_Two_Knights_Defense,"(1800, 1900]",d5g2,d5g2,d5e4,f8c8,c5g1,e5e2
HBRtL,2r3k1/1b3r2/p3pn2/3p1pN1/3P1PnR/q1PB4/P1QK4/7R w - - 5 27,f8f7 h4h8 g8g7 g5e6 g7g6 d3f5,1816.0,74.0,99.0,947.0,exposedKing kingsideAttack long mate mateIn3 middlegame,https://lichess.org/cVqVFjce/black#52,,"(1800, 1900]",h4h8,g5f7,d3c4,h4h8,h1d1,h4h7
BQyFq,8/2rn2p1/3Q3p/4p1k1/2q3P1/7P/5P2/4R1K1 w - - 1 37,f5g5 e1e5 d7e5 d6e5 g5g6 e5f5,1820.0,76.0,99.0,494.0,endgame long mate mateIn3,https://lichess.org/NCvfpyOE/black#72,,"(1800, 1900]",e1e5,d6d4,e1e5,g1h2,e1e4,d6d7
6XvDv,r3kb1r/1R2pp1p/2pq2p1/p2bNQ2/8/3B4/2PP1PPP/1R4K1 w kq - 0 18,g7g6 b7b8 a8b8 b1b8 d6b8 f5d7,1821.0,74.0,99.0,408.0,long mate mateIn3 middlegame sacrifice,https://lichess.org/Clx3WjNn/black#34,Caro-Kann_Defense Caro-Kann_Defense_Two_Knights_Attack,"(1800, 1900]",b7b8,b7b8,f5f4,f5d7,b7d7,f5d7
HPLE7,5rk1/3Q1ppb/2p4p/5P2/1pB1q3/pP6/P2R4/2K5 w - - 0 39,g4e4 d7f7 f8f7 d2d8 e4e8 d8e8,1828.0,75.0,99.0,384.0,clearance endgame long mate mateIn3 pin sacrifice,https://lichess.org/AzsZ0X4v/black#76,,"(1800, 1900]",d7f7,d7f7,d7d4,c4f7,d7c7,d7d8
GuH7d,r3r1k1/1p2R2p/p4ppB/8/5P2/7P/PbB5/7K w - - 1 26,d8e8 c2b3 g8h8 h6g7,1829.0,76.0,99.0,1447.0,endgame mate mateIn2 short,https://lichess.org/EgYOOz2v/black#50,,"(1800, 1900]",c2b3,e7g7,h1g2,e7d7,c2b3,c2g6
EnrNJ,6k1/pb3r2/3RQ2p/1p2P1p1/5p2/PN5P/1P3qP1/4b2K w - - 1 31,f8f7 e6g6 g8f8 d6d8 f8e7 g6d6,1836.0,74.0,99.0,209.0,exposedKing long mate mateIn3 middlegame,https://lichess.org/PMMyAWPL/black#60,,"(1800, 1900]",e6g6,e6c8,e6e8,e6f6,e6g6,d6d8
7gHCn,2r2rk1/pR3ppp/1b3q2/8/4Q3/1B6/PP3PPP/5RK1 b - - 2 21,c4e4 f6f2 f1f2 c8c1 b3d1 c1d1 e4e1 d1e1,1843.0,74.0,99.0,1358.0,mate mateIn4 middlegame pin sacrifice veryLong,https://lichess.org/nNwaTx8E#41,,"(1800, 1900]",f6f2,g7g6,g7g5,f6b2,f6f2,f6b2
CBZh0,3r1rk1/pbp2p1p/1p3pq1/6n1/3N4/1P1BP3/P1Q2PPP/3R1RK1 b - - 3 20,e2d3 g5h3 g1h1 g6g2,1849.0,75.0,99.0,158.0,discoveredAttack kingsideAttack mate mateIn2 middlegame pin short,https://lichess.org/Euk7LEG8#39,,"(1800, 1900]",g5h3,g5h3,b7c8,f6f5,b7e4,f6e5
49tK6,8/1R5p/5kp1/8/8/Pp3P2/r3nP2/1K2R3 b - - 3 39,a1b1 e2c3 b1c1 a2c2,1857.0,75.0,99.0,815.0,endgame mate mateIn2 short,https://lichess.org/8vPgViGf#77,,"(1800, 1900]",e2c3,b3b2,e2c3,h7h6,g6g5,f2e1
30aQq,5rk1/1b2Qp2/5Ppp/1p6/2p4q/P1B5/1P1R2rP/4R2K w - - 0 39,g3g2 e7f8 g8f8 d2d8,1859.0,75.0,99.0,928.0,attraction mate mateIn2 middlegame sacrifice short,https://lichess.org/apELXweF/black#76,,"(1800, 1900]",e7f8,d2g2,h2h3,e7e8,e7f8,e7e8
CaA32,4r3/4p1Bp/3pN2R/p2q1kp1/1p6/P1P2P2/6P1/6K1 w - - 3 39,f4f5 g2g4,1872.0,75.0,99.0,436.0,endgame mate mateIn1 oneMove,https://lichess.org/E17Gf16O/black#76,,"(1800, 1900]",g2g4,g2g4,g1h2,c3c4,h6h1,g7f6
7wRui,4rr1k/pppQ2p1/3p3p/6N1/5B2/3N2P1/qb1K4/7R w - - 0 23,d4b2 h1h6 h8g8 h6h8 g8h8 d7h3 h8g8 h3h7,1873.0,75.0,99.0,819.0,attraction mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/uodAjCKG/black#44,,"(1800, 1900]",h1h6,h1h6,d7c7,h1d1,d2c2,d7h3
FgS6E,R7/P7/8/5p1p/5k1P/6pK/r4P2/8 b - - 1 45,g2h3 a2f2 a8b8 f2h2,1875.0,75.0,99.0,105.0,endgame mate mateIn2 rookEndgame short,https://lichess.org/3lvfwvFd#89,,"(1800, 1900]",a2f2,a2f2,f4e4,g3g2,g3f2,a2a7
1YkeT,8/4kppp/Q3p3/8/4qP2/1P6/2r3PP/3R3K w - - 2 29,d7e7 a6d6 e7f6 d6d8 f6g6 d8g5,1878.0,74.0,99.0,1212.0,endgame long mate mateIn3,https://lichess.org/sfK9dbQf/black#56,,"(1800, 1900]",a6d6,a6a7,a6a3,d1g1,a6d6,d1d7
8hBf1,8/7k/4PQ2/3P3K/4q2P/6p1/R5P1/7r b - - 5 49,g4h5 h1h4 f6h4 e4g6,1878.0,75.0,99.0,463.0,endgame mate mateIn2 sacrifice short,https://lichess.org/V4RGKOl4#97,,"(1800, 1900]",h1h4,e4e5,e4e1,h1h4,e4d5,q4e1
5uF1q,7k/2p3p1/2Q4p/p2P4/P1n3P1/1P5P/KB2rr2/8 w - - 0 29,b6c4 c6h6 h8g8 h6g7,1880.0,76.0,99.0,168.0,endgame mate mateIn2 pin short,https://lichess.org/2wuQsVkZ/black#56,,"(1800, 1900]",c6h6,c6h6,c6b6,g4g5,c6a8,c6c4
6z9ew,5k2/R7/8/7P/3n1N2/2p3P1/P1r2P2/4K3 b - - 0 35,h4h5 c2c1,1882.0,75.0,99.0,297.0,endgame mate mateIn1 oneMove,https://lichess.org/v5p8Myae#69,,"(1800, 1900]",c2c1,f8e8,c2b2,f8g8,c2c1,c2e2
F3GAU,3qk1r1/pR6/2p1p3/8/PP2nP2/1QP2N2/5P1N/5K2 b - - 0 31,c7b7 d8d3 f1e1 g8g1 f3g1 d3d2 e1f1 d2f2,1885.0,75.0,99.0,766.0,mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/2FV9zsep#61,,"(1800, 1900]",d8d3,d8d7,d8e7,d8d3,e8f8,d8d1
8h8f1,8/5p1p/pp3Np1/2p1q1n1/8/P5R1/5K1k/8 w - - 0 45,h3h2 f6g4 h2h1 g3g1,1894.0,75.0,99.0,259.0,endgame fork mate mateIn2 short,https://lichess.org/vumvdL35/black#88,,"(1800, 1900]",f6g4,f6g4,g3h3,f6e8,g3g2,f6e8
EsGVK,6kr/1p3p2/p1bR4/6pN/6B1/6K1/PP6/7r w - - 3 41,h7g8 d6d8 c6e8 d8e8 g8h7 g4f5 h7h6 e8h8,1804.0,74.0,98.0,391.0,deflection endgame mate mateIn4 veryLong,https://lichess.org/oqQEt6DZ/black#80,,"(1800, 1900]",d6d8,d6d8,h5g7,g4e6,g4f5,d6d8
AEvtH,5k2/5p2/2n1pNb1/3pP1N1/6P1/r7/4KP2/1q5R w - - 2 35,g8f8 h1h8 f8g7 h8g8 g7h6 g5f7 g6f7 g4g5,1806.0,75.0,98.0,855.0,deflection mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/DodDZW3Q/black#68,,"(1800, 1900]",h1h8,h1h8,g5f3,h1b1,h1d1,e2e3
AyyAy,r1b2rk1/1p3p2/3q4/p3p1Np/3n4/6Q1/PP3PPP/R4RK1 w - - 0 20,g6h5 g5e6 g8h8 g3g7,1807.0,74.0,98.0,1002.0,discoveredAttack kingsideAttack mate mateIn2 middlegame short,https://lichess.org/U65mbmrQ/black#38,,"(1800, 1900]",g5e6,g5e4,g3e5,g5e6,g3a3,g5f7
3EzoA,5Q2/7k/2p2p2/1p1p1Pb1/8/2P2N1p/PP2Bqr1/5R1K b - - 8 38,e1f1 g2h2 f3h2 f2g2,1811.0,78.0,98.0,1392.0,clearance mate mateIn2 middlegame sacrifice short,https://lichess.org/6czLuhAM#75,,"(1800, 1900]",g2h2,f2d4,f2e2,g2h2,f2g3,g2g7
2jLjL,rn2kr2/pp4Rp/3p3n/2p5/2BPP3/3N2pq/PPP1Q3/RN4K1 b q - 4 16,c1d3 f8f1 e2f1 h3h2,1815.0,76.0,98.0,1855.0,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/k5nButwH#31,Kings_Gambit_Accepted Kings_Gambit_Accepted_Muzio_Gambit,"(1800, 1900]",f8f1,f8f1,f8g8,b8c6,a7a5,h3g2
1oP0i,8/6N1/1p3p2/1n1pp3/5kP1/5r2/3K4/6R1 w - - 0 45,d4b5 g7e6 f4e4 g1e1 f3e3 e1e3,1818.0,74.0,98.0,1670.0,endgame long mate mateIn3,https://lichess.org/BrevkesV/black#88,,"(1800, 1900]",g7e6,g1b1,d2c2,g7h5,g7e6,g1f1
0kqc3,r1bq1r2/6Q1/p1pkppBp/2bp4/5P2/1P6/PB1n2PP/R6K w - - 1 24,e7d6 b2e5 f6e5 f4e5,1819.0,76.0,98.0,542.0,mate mateIn2 middlegame sacrifice short,https://lichess.org/ga3FHUea/black#46,,"(1800, 1900]",b2e5,g6e4,h2h4,b2e5,g7c7,g7f6
GC9N4,2r2rk1/pp2bp1p/1q1pn1pP/1P1B4/3Q1p2/4P3/PB1P2P1/R3K2R w KQ - 2 20,c5e6 d4h8,1819.0,76.0,98.0,3025.0,mate mateIn1 middlegame oneMove,https://lichess.org/oQxqi7XS/black#38,Polish_Opening Polish_Opening_Other_variations,"(1800, 1900]",d4h8,a2a4,a1c1,d4h8,e1g1,d5e6
2J879,8/7k/p5p1/2P2p1p/3Q1P1K/P2P2PP/4q3/8 b - - 0 42,h2h3 e2e7 d4f6 e7f6,1820.0,75.0,98.0,2227.0,endgame mate mateIn2 queenEndgame short,https://lichess.org/mEOwsyZY#83,,"(1800, 1900]",e2e7,e2e7,e2c2,e2e1,e2e4,e2h2
AYTyf,4nk2/6R1/4P2P/p2pK3/1ppP4/8/P1b5/8 w - - 2 48,d6e8 e6e7,1821.0,75.0,98.0,786.0,advancedPawn endgame mate mateIn1 oneMove,https://lichess.org/ACVhoVl1/black#94,,"(1800, 1900]",e6e7,e6e7,g7d7,g7g1,e5f4,e5f6
